code	speaker	gender	stim	rep	sent	metre_ID	stim_metre	ana_text	nuc_pre_text	ana_has_word_end	nuc_is_new_word	tot_syls	ana_syls	tot_feet	cur_foot	foot_syls	wrd_end_syl	acc_phon	phr_phon	init_phon	fin_phon	v_text	phr_end_t	ana_end_t	foot_start_t	foot_end_t	stress_end_t	wrd_fin_syl_start_t	wrd_end_t	v_onset_t	v_offset_t	s_t	e_t	l_t	h_t	l_syl_start_t	l_syl_end_t	h_syl_start_t	h_syl_end_t	v_grand_mean_t	l_grand_mean_t	h_grand_mean_t	s_grand_mean_t	e_grand_mean_t	v_syl	l_syl	h_syl	l_syl_ratio	h_syl_ratio	s_f0	e_f0	v_onset_f0	l_f0	h_f0	lh_slope	lh_slope_z	lh_mean_f0	lh_med_f0	utt_mean_f0	utt_slope	utt_slope_z	spkr_f0_mean	spkr_f0_SD	spkr_f0_min	spkr_f0_med	location
F15_MWH3_2	F15	F	MWH3	2	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	2	3	2	L*!H	% H* L*!H L*H %	%	%	V	1432	0	435	742	616	616	705	496	565	0	1193	557	710	435	616	705	742	444	507	659	0	1165	4	4	6	0.67	0.14	86.91	87.20	86.45	85.96	87.36	11.271	5.223	86.56	86.44	87.19	-1.427	-0.661	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_2	F15	F	MWH3	2	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	3	3	3	L*H	% H* L*!H L*H %	%	%	V	1432	0	742	1432	954	1026	1432	796	908	0	1193	889	1135	742	954	1026	1432	759	860	1109	0	1165	7	7	9	0.69	0.27	86.91	87.20	87.01	85.13	87.81	11.818	5.476	86.62	86.71	87.19	-1.427	-0.661	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_3	F15	F	MWH3	3	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	1	3	1	H*	% H* L*H L*H %	%	%	V	1395	0	0	396	174	-0.08	174	39	108	0	1179	101	130	0	174	0	174	37	96	123	0	1183	1	1	1	0.58	0.75	88.79	87.82	88.24	87.45	87.53	3.755	1.74	87.49	87.49	86.92	-0.079	-0.036	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_3	F15	F	MWH3	3	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	2	3	2	L*H	% H* L*H L*H %	%	%	V	1395	0	396	712	585	585	680	480	545	0	1179	531	677	396	585	585	680	464	515	649	0	1183	4	4	5	0.71	0.97	88.79	87.82	85.88	85.38	87.37	15.135	7.013	86.45	86.50	86.92	-0.079	-0.036	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_3	F15	F	MWH3	3	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	3	3	3	L*H	% H* L*H L*H %	%	%	V	1395	0	712	1395	921	997	1395	765	883	0	1179	866	1135	712	921	997	1395	759	870	1140	0	1183	7	7	9	0.74	0.35	88.79	87.82	86.84	85.30	88.58	13.936	6.458	87.00	86.99	86.92	-0.079	-0.036	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_4	F15	F	MWH3	4	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	1	3	1	H*	% H* L*!H L*H %	%	%	V	1374	0	0	393	180	-0.2	180	46	134	2	1147	71	136	0	180	0	180	42	65	125	2	1171	1	1	1	0.39	0.76	87.05	87.63	87.69	87.52	87.77	5.188	2.404	87.59	87.53	86.46	-0.328	-0.152	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_4	F15	F	MWH3	4	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	2	3	2	L*!H	% H* L*!H L*H %	%	%	V	1374	0	393	714	604	604	682	476	546	2	1147	517	684	393	604	682	714	455	491	655	2	1171	4	4	6	0.59	0.06	87.05	87.63	85.37	85.03	86.68	11.277	5.226	85.57	85.47	86.46	-0.328	-0.152	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_4	F15	F	MWH3	4	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	3	3	3	L*H	% H* L*!H L*H %	%	%	V	1374	0	714	1374	918	977	1374	757	861	2	1147	850	1075	714	918	977	1374	749	854	1101	2	1171	7	7	9	0.67	0.25	87.05	87.63	85.81	84.31	88.32	19.296	8.942	86.37	86.30	86.46	-0.328	-0.152	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_5	F15	F	MWH3	5	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	1	3	1	H*	% H* L* L*H %	%	%	V	1393	0	0	439	213	0.2	213	89	163	12	1192	22	81	0	213	0	213	69	17	63	9	1184	1	1	1	0.10	0.38	86.13	87.03	87.90	86.24	87.97	32.461	15.042	87.26	87.35	86.08	-1.326	-0.614	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_5	F15	F	MWH3	5	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	2	3	2	L*	% H* L* L*H %	%	%	V	1393	0	439	759	641	641	722	510	586	12	1192	651	733	641	722	722	759	447	578	667	9	1184	4	5	6	0.12	0.30	86.13	87.03	85.66	84.75	85.85	16.083	7.453	85.40	85.47	86.08	-1.326	-0.614	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_5	F15	F	MWH3	5	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	3	3	3	L*H	% H* L* L*H %	%	%	V	1393	0	759	1393	958	1021	1393	801	915	12	1192	904	1112	759	958	1021	1393	749	868	1100	9	1184	7	7	9	0.73	0.24	86.13	87.03	85.72	83.54	87.11	19.259	8.924	85.36	85.42	86.08	-1.326	-0.614	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_6	F15	F	MWH3	6	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	1	3	1	H*	% H* L* L*H %	%	%	V	1334	0	0	359	181	0.2	181	46	120	0	1075	17	47	0	181	0	181	42	15	43	0	1154	1	1	1	0.09	0.26	87.53	87.52	88.70	87.97	88.69	22.011	10.199	88.51	88.59	86.28	-1.419	-0.658	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_6	F15	F	MWH3	6	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	2	3	2	L*	% H* L* L*H %	%	%	V	1334	0	359	650	541	541	617	445	501	0	1075	475	613	359	541	541	617	469	500	648	0	1154	4	4	5	0.64	0.95	87.53	87.52	85.38	85.06	85.98	10.652	4.936	85.43	85.51	86.28	-1.419	-0.658	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MWH3_6	F15	F	MWH3	6	WHERE have you HIDDen the VALuables	0333	MWH3_0333	?	?	?	?	9	0	3	3	3	3	L*H	% H* L* L*H %	%	%	V	1334	0	650	1334	848	914	1334	699	807	0	1075	780	1014	650	848	914	1334	758	851	1097	0	1154	7	7	9	0.66	0.24	87.53	87.52	85.42	83.68	87.48	16.682	7.73	85.78	85.82	86.28	-1.419	-0.658	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN1_1	F15	F	MYN1	1	Have you VALued the VASes	232	MYN1_232	?	?	?	?	7	2	2	1	3	2	L*!H	%H L*!H L*H %	%H	%	V	1302	250	250	708	492	492	649	328	438	38	1114	423	586	250	492	492	649	328	425	585	40	1096	3	3	4	0.71	0.60	89.92	88.11	86.70	85.96	88.33	16.499	7.646	86.94	86.69	87.11	-1.613	-0.748	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN1_1	F15	F	MYN1	1	Have you VALued the VASes	232	MYN1_232	?	?	?	?	7	2	2	2	2	2	L*H	%H L*!H L*H %	%H	%	V	1302	250	708	1302	1026	1026	1302	775	943	38	1114	900	1093	708	1026	1026	1302	771	890	1075	40	1096	6	6	7	0.60	0.24	89.92	88.11	86.58	84.65	88.42	22.162	10.27	86.45	86.47	87.11	-1.613	-0.748	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN1_2	F15	F	MYN1	2	Have you VALued the VASes	232	MYN1_232	?	?	?	?	7	2	2	1	3	2	L*!H	%H L*!H L*H %	%H	%	V	1297	259	259	710	477	477	638	323	420	34	1118	428	565	259	477	477	638	321	440	577	33	1120	3	3	4	0.78	0.55	87.86	86.51	86.16	85.12	86.52	12.307	5.703	85.74	85.60	85.72	-2.691	-1.247	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN1_2	F15	F	MYN1	2	Have you VALued the VASes	232	MYN1_232	?	?	?	?	7	2	2	2	2	2	L*H	%H L*!H L*H %	%H	%	V	1297	259	710	1297	995	995	1297	756	923	34	1118	872	1078	710	995	995	1297	757	879	1084	33	1120	6	6	7	0.57	0.27	87.86	86.51	84.80	82.92	86.75	21.04	9.75	84.57	84.43	85.72	-2.691	-1.247	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN1_3	F15	F	MYN1	3	Have you VALued the VASes	232	MYN1_232	?	?	?	?	7	2	2	1	3	2	L*H	%H L*H L*H %	%H	%	V	1285	249	249	689	475	475	634	319	426	38	1096	415	585	249	475	475	634	325	430	599	40	1102	3	3	4	0.73	0.69	88.59	87.43	87.19	85.68	87.64	15.588	7.223	86.49	86.35	86.75	-1.011	-0.468	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN1_3	F15	F	MYN1	3	Have you VALued the VASes	232	MYN1_232	?	?	?	?	7	2	2	2	2	2	L*H	%H L*H L*H %	%H	%	V	1285	249	689	1285	998	998	1285	749	921	38	1096	864	1062	689	998	998	1285	766	878	1070	40	1102	6	6	7	0.57	0.22	88.59	87.43	86.76	84.55	87.70	19.19	8.893	86.20	86.23	86.75	-1.011	-0.468	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN1_4	F15	F	MYN1	4	Have you VALued the VASes	232	MYN1_232	?	?	?	?	7	2	2	1	3	2	L*H	%H L*H L*H %	%H	%	V	1271	253	253	702	491	491	646	325	437	53	1104	436	557	253	491	491	646	323	439	559	51	1090	3	3	4	0.77	0.43	88.45	88.52	86.98	86.45	89.21	28.262	13.096	87.68	87.48	87.21	-0.768	-0.356	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN1_4	F15	F	MYN1	4	Have you VALued the VASes	232	MYN1_232	?	?	?	?	7	2	2	2	2	2	L*H	%H L*H L*H %	%H	%	V	1271	253	702	1271	1034	1034	1271	763	940	53	1104	861	1070	702	1034	1034	1271	763	852	1050	51	1090	6	6	7	0.48	0.15	88.45	88.52	85.79	84.52	89.16	25.8	11.955	86.77	86.86	87.21	-0.768	-0.356	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN1_5	F15	F	MYN1	5	Have you VALued the VASes	232	MYN1_232	?	?	?	?	7	2	2	1	3	2	L*H	%H L*H L*H %	%H	%	V	1218	231	231	665	461	461	611	305	421	41	1065	404	631	231	461	611	665	328	435	668	43	1108	3	3	5	0.75	0.37	87.70	86.71	86.79	85.30	86.86	8.172	3.787	86.15	86.36	86.09	-2.466	-1.143	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN1_5	F15	F	MYN1	5	Have you VALued the VASes	232	MYN1_232	?	?	?	?	7	2	2	2	2	2	L*H	%H L*H L*H %	%H	%	V	1218	231	665	1218	978	978	1218	728	892	41	1065	832	1039	665	978	978	1218	769	869	1078	43	1108	6	6	7	0.53	0.25	87.70	86.71	85.13	83.39	86.95	19.407	8.993	85.21	85.27	86.09	-2.466	-1.143	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN2_2	F15	F	MYN2	2	Do you LIVE in the VALLey	232	MYN2_232	?	?	?	?	7	2	2	1	3	1	(*)	% (*) L*H %	%	%	V	834	176	176	474	332	176	332	231	299	69	808	459	224	436	474	176	332	212	460	204	52	858	3	5	3	0.61	0.31	85.00	86.64	85.53	84.77	85.55	-2.593	-1.202	85.15	85.22	84.84	-0.549	-0.255	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN2_2	F15	F	MYN2	2	Do you LIVE in the VALLey	232	MYN2_232	?	?	?	?	7	2	2	2	2	2	L*H	% (*) L*H %	%	%	V	834	176	474	834	699	699	834	522	636	69	808	649	772	474	699	699	834	532	669	813	52	858	6	6	7	0.78	0.54	85.00	86.64	84.94	83.03	86.42	29.024	13.45	84.45	84.39	84.84	-0.549	-0.255	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN2_4	F15	F	MYN2	4	Do you LIVE in the VALLey	232	MYN2_232	?	?	?	?	7	2	2	1	3	1	(*)	%H (*) L*H %	%H	%	V	795	108	108	422	302	108	302	154	233	43	763	228	323	108	302	302	370	192	260	360	48	852	3	3	4	0.62	0.31	88.44	86.83	88.01	87.37	87.41	1.037	0.481	87.40	87.40	86.71	-3.432	-1.591	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN2_4	F15	F	MYN2	4	Do you LIVE in the VALLey	232	MYN2_232	?	?	?	?	7	2	2	2	2	2	L*H	%H (*) L*H %	%H	%	V	795	108	422	795	650	653	795	464	598	43	763	594	715	422	653	653	795	524	661	796	48	852	6	6	7	0.74	0.44	88.44	86.83	85.85	83.87	88.33	46.369	21.487	86.00	85.92	86.71	-3.432	-1.591	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN2_5	F15	F	MYN2	5	Do you LIVE in the VALLey	232	MYN2_232	?	?	?	?	7	2	2	1	3	1	(*)	%H (*) L*H %	%H	%	V	819	135	135	422	298	135	298	160	248	23	783	408	149	386	422	135	298	177	460	164	24	851	3	5	3	0.61	0.09	86.81	85.84	87.09	85.59	87.12	-4.899	-2.27	86.50	86.54	85.87	-2.548	-1.181	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN2_5	F15	F	MYN2	5	Do you LIVE in the VALLey	232	MYN2_232	?	?	?	?	7	2	2	2	2	2	L*H	%H (*) L*H %	%H	%	V	819	135	422	819	665	665	819	487	615	23	783	595	744	422	665	665	819	545	653	809	24	851	6	6	7	0.71	0.51	86.81	85.84	85.04	83.89	87.04	24.942	11.558	85.33	85.26	85.87	-2.548	-1.181	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN2_6	F15	F	MYN2	6	Do you LIVE in the VALLey	1132	MYN2_1132	?	?	?	?	7	1	3	1	1	1	H*	% H* (*) L*H %	%	%	V	961	105	105	223	223	105	223	179	221	24	888	111	206	105	223	105	223	170	102	197	22	876	2	2	2	0.05	0.86	88.06	86.28	87.83	87.54	87.98	4.35	2.016	87.75	87.75	86.47	-3.322	-1.539	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN2_6	F15	F	MYN2	6	Do you LIVE in the VALLey	1132	MYN2_1132	?	?	?	?	7	1	3	2	3	1	(*)	% H* (*) L*H %	%	%	V	961	105	223	547	385	223	385	263	341	24	888	320	437	223	385	385	499	258	321	438	22	876	3	3	4	0.60	0.46	88.06	86.28	87.49	86.69	86.66	1.805	0.836	86.38	86.30	86.47	-3.322	-1.539	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN2_6	F15	F	MYN2	6	Do you LIVE in the VALLey	1132	MYN2_1132	?	?	?	?	7	1	3	3	2	2	L*H	% H* (*) L*H %	%	%	V	961	105	547	961	785	785	961	596	736	24	888	749	849	547	785	785	961	598	746	840	22	876	6	6	7	0.85	0.36	88.06	86.28	85.99	84.08	86.99	35.042	16.238	85.54	85.60	86.47	-3.322	-1.539	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN2_9	F15	F	MYN2	9	Do you LIVE in the VALLey	232	MYN2_232	?	?	?	?	7	2	2	1	3	1	L*!H	%H L*!H L*H %	%H	%	V	906	214	214	514	381	214	381	266	328	43	853	326	469	214	381	468	514	205	270	430	27	834	3	3	5	0.67	0.02	87.34	87.07	86.26	85.57	86.23	3.252	1.507	85.99	86.01	86.11	-1.834	-0.85	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN2_9	F15	F	MYN2	9	Do you LIVE in the VALLey	232	MYN2_232	?	?	?	?	7	2	2	2	2	2	L*H	%H L*!H L*H %	%H	%	V	906	214	514	906	747	747	906	565	706	43	853	674	814	514	747	747	906	533	647	793	27	834	6	6	7	0.69	0.42	87.34	87.07	85.52	84.18	87.62	31.622	14.653	85.34	84.89	86.11	-1.834	-0.85	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN3_1	F15	F	MYN3	1	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	1	3	2	>H*	% >H* ^[L*H L%]	%	L%]	V	1138	210	210	513	392	392	471	265	345	38	937	281	463	210	392	392	471	291	306	488	43	982	3	3	4	0.39	0.90	89.35	91.71	88.03	88.12	89.62	10.457	4.846	88.86	88.88	89.26	3.215	1.49	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN3_1	F15	F	MYN3	1	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	2	3	3	^[L*H	% >H* ^[L*H L%]	%	L%]	V	1138	210	513	1138	728	790	1138	566	678	38	937	652	877	513	728	790	1138	598	685	919	43	982	6	6	8	0.65	0.25	89.35	91.71	88.46	86.17	93.15	35.137	16.282	90.03	90.24	89.26	3.215	1.49	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN3_2	F15	F	MYN3	2	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	1	3	2	>H*	% >H* ^[L*H L%]	%	L%]	V	1167	199	199	518	391	391	477	269	353	47	957	320	438	199	391	391	477	301	347	458	51	995	3	3	4	0.63	0.55	89.03	91.76	87.13	87.12	88.71	17.083	7.916	87.88	87.85	88.84	5.659	2.623	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN3_2	F15	F	MYN3	2	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	2	3	3	^[L*H	% >H* ^[L*H L%]	%	L%]	V	1167	199	518	1167	718	780	1167	566	671	47	957	645	892	518	718	780	1167	596	682	933	51	995	6	6	8	0.63	0.29	89.03	91.76	87.63	86.30	94.08	37.068	17.177	90.13	90.11	88.84	5.659	2.623	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN3_3	F15	F	MYN3	3	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	1	3	2	>H*	% >H* ^[L*H L%]	%	L%]	V	1205	220	220	532	402	402	499	300	359	52	993	309	437	220	402	402	499	314	323	441	57	999	3	3	4	0.49	0.36	88.42	90.98	87.83	87.93	89.30	12.453	5.77	88.54	88.38	89.12	4.371	2.025	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN3_3	F15	F	MYN3	3	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	2	3	3	^[L*H	% >H* ^[L*H L%]	%	L%]	V	1205	220	532	1205	741	806	1205	586	688	52	993	666	900	532	741	806	1205	600	684	913	57	999	6	6	8	0.64	0.24	88.42	90.98	87.81	86.09	93.62	36.033	16.698	90.16	90.38	89.12	4.371	2.025	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN3_4	F15	F	MYN3	4	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	1	3	2	L*H	% L*H ^[L*H] %	%	%	V	1152	231	231	507	412	412	475	271	346	39	966	287	492	231	412	475	507	277	292	522	41	1018	3	3	5	0.31	0.53	88.86	90.37	87.47	87.57	88.85	4.926	2.283	87.95	87.78	88.94	4.339	2.011	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN3_4	F15	F	MYN3	4	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	2	3	3	^[L*H]	% L*H ^[L*H] %	%	%	V	1152	231	507	1152	704	764	1152	557	657	39	966	651	854	507	704	764	1152	599	703	912	41	1018	6	6	8	0.73	0.23	88.86	90.37	88.82	87.36	92.29	28.237	13.085	89.95	90.05	88.94	4.339	2.011	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN3_5	F15	F	MYN3	5	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	1	3	2	>H*	% >H* ^[L*H] %	%	%	V	1249	230	230	558	422	422	523	291	365	45	1011	313	451	230	422	422	523	293	313	435	49	985	3	3	4	0.43	0.29	90.06	92.62	88.88	89.09	89.71	3.929	1.82	89.45	89.47	89.86	3.803	1.762	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F15_MYN3_5	F15	F	MYN3	5	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	2	3	3	^[L*H]	% >H* ^[L*H] %	%	%	V	1249	230	558	1249	772	832	1249	607	715	45	1011	703	962	558	772	832	1249	594	692	941	49	985	6	6	8	0.68	0.31	90.06	92.62	89.62	87.45	94.23	34.54	16.006	90.72	91.07	89.86	3.803	1.762	86.324	2.158	79.842	86.311	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F15/sentence_modes/
F16_MDC1_2	F16	F	MDC1	2	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1243	95	95	597	353	353	513	174	309	33	1065	260	543	95	353	513	597	150	231	482	26	916	2	2	4	0.64	0.36	90.93	92.49	90.54	89.38	91.29	11.122	6.733	90.05	89.77	89.92	0.052	0.031	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MDC1_2	F16	F	MDC1	2	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H %	%	%	V	1243	95	597	1243	969	969	1243	673	864	33	1065	792	1051	597	969	969	1243	583	681	903	26	916	5	5	6	0.52	0.30	90.93	92.49	90.50	87.27	92.02	17.838	10.798	89.47	89.61	89.92	0.052	0.031	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MDC1_3	F16	F	MDC1	3	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1232	99	99	619	379	379	519	182	322	10	1052	296	541	99	379	519	619	147	247	473	8	916	2	2	4	0.70	0.22	91.23	92.23	91.08	89.83	91.71	10.621	6.429	90.78	91.00	90.43	-0.147	-0.089	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MDC1_3	F16	F	MDC1	3	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H %	%	%	V	1232	99	619	1232	956	956	1232	698	869	10	1052	823	1037	619	956	956	1232	592	706	902	8	916	5	5	6	0.61	0.29	91.23	92.23	90.54	88.37	91.82	16.374	9.911	90.05	90.22	90.43	-0.147	-0.089	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MDC1_4	F16	F	MDC1	4	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1288	107	107	640	401	401	553	211	345	31	1140	330	587	107	401	553	640	161	260	484	22	944	2	2	4	0.76	0.39	89.92	93.99	90.70	89.15	91.69	12.89	7.803	90.59	90.84	90.27	0.827	0.501	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MDC1_4	F16	F	MDC1	4	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H %	%	%	V	1288	107	640	1288	1016	1016	1288	727	909	31	1140	827	1117	640	1016	1016	1288	592	673	922	22	944	5	5	6	0.50	0.37	89.92	93.99	90.05	88.01	93.85	19.98	12.094	90.20	90.02	90.27	0.827	0.501	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MDC1_5	F16	F	MDC1	5	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1165	66	66	553	344	344	496	171	292	16	974	276	422	66	344	344	496	167	259	391	18	901	2	2	3	0.76	0.51	92.03	93.22	91.38	90.07	91.92	15.366	9.301	90.85	90.71	90.82	0.236	0.143	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
